race_source_id,race_date,course,distance,distance_yards,segment,surface,going,actual,base_standard,base_sample,deviation_seconds,deviation_per_f,same_day_adj_per_f,same_day_peer_count,same_day_stdev_per_f,conservative_same_day_adj_per_f,historical_adj_per_f,historical_fallback_sample_size,conservative_historical_adj_per_f,base_abs_error,same_day_abs_error,conservative_same_day_abs_error,fallback_abs_error,conservative_hierarchy_abs_error,conservative_hierarchy_method
836817,2025-01-01,Southwell,1m 7f 182y,3482,jumps,TURF,Soft (Heavy in places),257.11,244.65,37,12.460000000000008,0.7872487076392882,0.8522840934126468,6,1.2303255265195783,,0.8522840934126468,6,,12.460000000000008,1.02933278755836,,1.02933278755836,12.460000000000008,base
836777,2025-01-01,Musselburgh,1m 7f 124y,3424,jumps,TURF,Soft,242.1,226.9,13,15.199999999999989,0.9766355140186909,1.059521028037382,5,0.1392829893450244,1.059521028037382,0.9111199359659998,16,,15.199999999999989,1.289999999999992,1.289999999999992,1.0196606329655253,1.289999999999992,same_day
836787,2025-01-01,Newcastle,6f,1320,all_weather_flat,ALLWEATHER,Standard,72.31,73.46000000000001,125,-1.1500000000000057,-0.19166666666666762,0.056117752007137436,6,0.2303329576523263,0.056117752007137436,0.06623550401427408,3,,1.1500000000000057,1.4867065120428293,1.4867065120428293,1.5474130240856567,1.4867065120428293,same_day
836783,2025-01-01,Catterick,1m 7f 156y,3456,jumps,TURF,Soft,238.12,230.4,15,7.719999999999999,0.49143518518518514,0.38827285921625443,5,0.07500693836952084,0.38827285921625443,0.9165172507470818,17,,7.719999999999999,1.6205863570392012,1.6205863570392012,6.677652811735982,1.6205863570392012,same_day
834745,2025-01-01,Cheltenham,2m 179y,3699,jumps,TURF,Soft,262.02,245.56,11,16.45999999999998,0.9789672884563384,0.9474736056900734,6,0.0715282976806722,0.9474736056900734,0.9111199359659998,18,,16.45999999999998,0.5295233297837285,0.5295233297837285,1.140760713008035,0.5295233297837285,same_day
836810,2025-01-01,Exeter,2m 161y,3681,jumps,TURF,Soft,268.63,253.39499999999998,24,15.235000000000014,0.9105406139635978,0.8909218231029636,6,0.12859128978251655,0.8909218231029636,0.9165172507470818,19,,15.235000000000014,0.3282580416272367,0.3282580416272367,0.10000000000002274,0.3282580416272367,same_day
836789,2025-01-01,Newcastle,6f,1320,all_weather_flat,ALLWEATHER,Standard,73.26,73.46000000000001,125,-0.20000000000000284,-0.033333333333333805,0.056117752007137436,6,0.2303329576523263,0.056117752007137436,-0.016714462757963774,4,,0.20000000000000284,0.5367065120428265,0.5367065120428265,0.09971322345222688,0.5367065120428265,same_day
836790,2025-01-01,Newcastle,5f,1100,all_weather_flat,ALLWEATHER,Standard,60.82,60.04,81,0.7800000000000011,0.15600000000000022,0.006333333333333496,6,0.2303329576523263,0.006333333333333496,-0.033333333333333805,5,,0.7800000000000011,0.7483333333333348,0.7483333333333348,0.9466666666666725,0.7483333333333348,same_day
837295,2025-01-01,Newcastle,5f,1100,all_weather_flat,ALLWEATHER,Standard,60.27,60.04,81,0.23000000000000398,0.0460000000000008,0.01645108534047014,6,0.2303329576523263,0.01645108534047014,0.01645108534047014,6,,0.23000000000000398,0.14774457329765056,0.14774457329765056,0.14774457329765056,0.14774457329765056,same_day
837037,2025-01-02,Ayr,2m 4f 100y,4500,jumps,TURF,Soft,323.06,326.07500000000005,14,-3.015000000000043,-0.1474000000000021,0.05564423676012425,6,0.18747312733709043,0.05564423676012425,0.9135289323553397,20,,3.015000000000043,4.153177570093476,4.153177570093476,21.700819070904743,4.153177570093476,same_day
837030,2025-01-02,Huntingdon,1m 7f 171y,3471,jumps,TURF,Good to Soft,229.15,234.11,43,-4.960000000000008,-0.31437626044367667,0.20523960200991984,6,0.28495652812891975,0.20523960200991984,0.9044184041259868,6,,4.960000000000008,8.198121175347438,8.198121175347438,19.22925582146047,8.198121175347438,same_day
837038,2025-01-02,Ayr,2m,3520,jumps,TURF,Soft,252.62,248.85,23,3.7700000000000102,0.23562500000000064,-0.06887121039434647,6,0.18747312733709043,-0.06887121039434647,0.9105406139635978,21,,3.7700000000000102,4.871939366309562,4.871939366309562,10.798649823417577,4.871939366309562,same_day
837031,2025-01-02,Huntingdon,2m 104y,3624,jumps,TURF,Good to Soft,254.3,249,7,5.300000000000011,0.3217439293598241,0.06376385315327744,6,0.28495652812891975,0.06376385315327744,0.8452830188679253,7,,5.300000000000011,4.249635437147845,4.249635437147845,8.624116638078931,4.249635437147845,same_day
837039,2025-01-02,Ayr,2m 110y,3630,jumps,TURF,Soft,261.22,256.975,10,4.2450000000000045,0.25727272727272754,-0.06887121039434647,6,0.18747312733709043,-0.06887121039434647,0.9081316175742578,22,,4.2450000000000045,5.381374971506716,5.381374971506716,10.739171689975251,5.381374971506716,same_day
837032,2025-01-02,Huntingdon,2m 3f 189y,4369,jumps,TURF,Good to Soft,308.74,309.87,11,-1.1299999999999955,-0.05690089265278073,0.20523960200991984,6,0.28495652812891975,0.20523960200991984,0.5926028818493231,8,,1.1299999999999955,5.2058719144606584,5.2058719144606584,12.898554503634955,5.2058719144606584,same_day
837040,2025-01-02,Ayr,2m 4f 100y,4500,jumps,TURF,Soft,327.04,324.73,14,2.3100000000000023,0.11293333333333345,-0.06887121039434647,6,0.18747312733709043,-0.06887121039434647,0.9057226211849178,23,,2.3100000000000023,3.7187293035207176,3.7187293035207176,16.216144524236938,3.7187293035207176,same_day
837489,2025-01-02,Newcastle,1m 2f 42y,2242,all_weather_flat,ALLWEATHER,Standard,131.42,133.415,60,-1.9950000000000045,-0.19576271186440722,0.13094290236182093,8,0.300351928010003,,0.0460000000000008,7,,1.9950000000000045,3.3294272140691135,,2.463781818181843,1.9950000000000045,base
837033,2025-01-02,Huntingdon,2m 4f 145y,4545,jumps,TURF,Good to Soft,313.77,309.1,11,4.669999999999959,0.22605060506050406,0.06376385315327744,6,0.28495652812891975,0.06376385315327744,0.3399227448307209,9,,4.669999999999959,3.352696760992501,3.352696760992501,2.3524948875256086,3.352696760992501,same_day
837041,2025-01-02,Ayr,3m 20y,5300,jumps,TURF,Soft,391,395.72,9,-4.720000000000027,-0.19592452830188795,0.05564423676012425,6,0.18747312733709043,0.05564423676012425,0.877580789946139,24,,4.720000000000027,6.060520249221213,6.060520249221213,25.861719030520646,6.060520249221213,same_day
837490,2025-01-02,Newcastle,1m 4f 98y,2738,all_weather_flat,ALLWEATHER,Standard,164.49,163.865,32,0.625,0.05021913805697589,0.08583333333333343,8,0.300351928010003,,0.006333333333333496,8,,0.625,0.44323484848484895,,0.5461787878787732,0.625,base
837034,2025-01-02,Huntingdon,2m 7f 129y,5189,jumps,TURF,Good to Soft,371.55,367.20000000000005,18,4.349999999999966,0.1844285989593356,0.08457485620386167,6,0.28495652812891975,0.08457485620386167,0.3390651460002665,10,,4.349999999999966,2.355186687082494,2.355186687082494,3.647313829979055,2.355186687082494,same_day
837042,2025-01-02,Ayr,2m 4f 110y,4510,jumps,TURF,Soft,330.62,333.40999999999997,7,-2.7899999999999636,-0.136097560975608,0.05564423676012425,6,0.18747312733709043,0.05564423676012425,0.8494389587073601,25,,2.7899999999999636,3.930706853582535,3.930706853582535,20.203498653500844,3.930706853582535,same_day
837044,2025-01-02,Newcastle,6f,1320,all_weather_flat,ALLWEATHER,Standard,74.72,73.45,125,1.269999999999996,0.211666666666666,0.005109569028488373,8,0.300351928010003,,0.0460000000000008,9,,1.269999999999996,1.239342585829064,,0.9939999999999856,1.269999999999996,base
837035,2025-01-02,Huntingdon,2m 4f 145y,4545,jumps,TURF,Good to Soft,317.63,309.1,11,8.529999999999973,0.41289328932893155,0.06376385315327744,6,0.28495652812891975,0.06376385315327744,0.3382075471698121,11,,8.529999999999973,7.2126967609925146,7.2126967609925146,1.5429395368781798,7.2126967609925146,same_day
837043,2025-01-02,Ayr,3m 70y,5350,jumps,TURF,Soft,390.34,390.38,10,-0.040000000000020464,-0.0016448598130849538,-0.011582113821137267,6,0.18747312733709043,-0.011582113821137267,0.8233740936063605,26,,0.040000000000020464,0.24165594974130045,0.24165594974130045,20.062960912700134,0.24165594974130045,same_day
837045,2025-01-02,Newcastle,6f,1320,all_weather_flat,ALLWEATHER,Standard,74.8,73.45,125,1.3499999999999943,0.22499999999999906,0.005109569028488373,8,0.300351928010003,,0.04810956902848834,10,,1.3499999999999943,1.3193425858290624,,1.0613425858290668,1.3499999999999943,base
837036,2025-01-02,Huntingdon,1m 7f 171y,3471,jumps,TURF,Good to Soft,230.1,234.11,43,-4.010000000000019,-0.25416306539902167,0.20523960200991984,6,0.28495652812891975,0.20523960200991984,0.3390651460002665,12,,4.010000000000019,7.24812117534745,7.24812117534745,9.359523280758765,7.24812117534745,same_day
837046,2025-01-02,Newcastle,7f 14y,1554,all_weather_flat,ALLWEATHER,Standard,87.86,88.59,131,-0.730000000000004,-0.10334620334620391,0.13094290236182093,8,0.300351928010003,,0.05021913805697589,11,,0.730000000000004,1.6549330466830412,,1.0847297297297303,0.730000000000004,base
837047,2025-01-02,Newcastle,7f 14y,1554,all_weather_flat,ALLWEATHER,Standard,87.49,88.59,131,-1.1000000000000085,-0.15572715572715692,0.13094290236182093,8,0.300351928010003,,0.04810956902848834,12,,1.1000000000000085,2.0249330466830457,,1.4398285012285186,1.1000000000000085,base
837048,2025-01-02,Newcastle,5f,1100,all_weather_flat,ALLWEATHER,Standard,59.85,60.05,81,-0.19999999999999574,-0.03999999999999915,0.13094290236182093,8,0.300351928010003,,0.0460000000000008,13,,0.19999999999999574,0.8547145118090995,,0.4299999999999997,0.19999999999999574,base
837049,2025-01-02,Newcastle,1m 5y,1765,all_weather_flat,ALLWEATHER,Standard,103.88,102.02000000000001,107,1.8599999999999852,0.23184135977336925,0.005109569028488373,8,0.300351928010003,,0.006333333333333496,14,,1.8599999999999852,1.8190073212032445,,1.809189393939377,1.8599999999999852,base
837050,2025-01-02,Newcastle,1m 5y,1765,all_weather_flat,ALLWEATHER,Standard,108.27000000000001,102.02000000000001,107,6.25,0.7790368271954674,0.005109569028488373,8,0.300351928010003,,0.0460000000000008,15,,6.25,6.209007321203259,,5.880954545454543,6.25,base
837618,2025-01-03,Lingfield,1m 1y,1761,all_weather_flat,POLYTRACK,Standard / Slow,99.3,98.07,67,1.230000000000004,0.1536626916524707,0.0015486585470321432,8,0.20736033954248123,0.0015486585470321432,,0,,1.230000000000004,1.2176036922667208,1.2176036922667208,,1.2176036922667208,same_day
837619,2025-01-03,Lingfield,1m 1y,1761,all_weather_flat,POLYTRACK,Standard / Slow,99.93,98.07,67,1.8600000000000136,0.23236797274276152,0.0015486585470321432,8,0.20736033954248123,0.0015486585470321432,,1,,1.8600000000000136,1.8476036922667305,1.8476036922667305,,1.8476036922667305,same_day
837174,2025-01-03,Lingfield,5f 6y,1106,all_weather_flat,POLYTRACK,Standard / Slow,58.85,58.655,40,0.19500000000000028,0.03878842676311036,0.0036544451654773047,8,0.20736033954248123,0.0036544451654773047,0.19301533219761613,2,,0.19500000000000028,0.17662810748628033,0.17662810748628033,0.7753407155025585,0.17662810748628033,same_day
837175,2025-01-03,Lingfield,1m 4f,2640,all_weather_flat,POLYTRACK,Standard / Slow,151.48,152.73,29,-1.25,-0.10416666666666667,0.04089421338155552,8,0.20736033954248123,0.04089421338155552,0.1536626916524707,3,,1.25,1.740730560578669,1.740730560578669,3.0939522998296525,1.740730560578669,same_day
837176,2025-01-03,Lingfield,7f 1y,1541,all_weather_flat,POLYTRACK,Standard / Slow,84.53,84.78,62,-0.25,-0.035691109669046074,0.04089421338155552,8,0.20736033954248123,0.04089421338155552,0.09622555920779054,4,,0.25,0.5364453764589854,0.5364453764589854,0.9240163033600197,0.5364453764589854,same_day
837177,2025-01-03,Lingfield,7f 1y,1541,all_weather_flat,POLYTRACK,Standard / Slow,84.28999999999999,84.78,62,-0.4900000000000091,-0.0699545749513316,0.04089421338155552,8,0.20736033954248123,0.04089421338155552,0.03878842676311036,5,,0.4900000000000091,0.7764453764589945,0.7764453764589945,0.7616952983725298,0.7764453764589945,same_day
837178,2025-01-03,Lingfield,1m 2f,2200,all_weather_flat,POLYTRACK,Standard / Slow,124.12,127.24,57,-3.1199999999999903,-0.31199999999999906,0.04089421338155552,8,0.20736033954248123,0.04089421338155552,0.0015486585470321432,6,,3.1199999999999903,3.5289421338155478,3.5289421338155478,3.1354865854703178,3.5289421338155478,same_day
837179,2025-01-03,Lingfield,1m 2f,2200,all_weather_flat,POLYTRACK,Standard / Slow,127.51,127.08,57,0.4300000000000068,0.043000000000000684,0.0015486585470321432,8,0.20736033954248123,0.0015486585470321432,-0.035691109669046074,7,,0.4300000000000068,0.4145134145296794,0.4145134145296794,0.7869110966904742,0.4145134145296794,same_day
837180,2025-01-03,Lingfield,1m 7f 169y,3469,all_weather_flat,POLYTRACK,Standard / Slow,211.4,205.05,13,6.349999999999994,0.40270971461516253,0.0015486585470321432,8,0.20736033954248123,0.0015486585470321432,0.0015486585470321432,8,,6.349999999999994,6.325580470456117,6.325580470456117,6.325580470456117,6.325580470456117,same_day
837620,2025-01-03,Southwell,1m 4f 14y,2654,all_weather_flat,ALLWEATHER,Standard,160.28,158.22,39,2.0600000000000023,0.17076111529766408,0.07147523903124464,8,0.14317919109571564,0.07147523903124464,0.04810956902848834,16,,2.0600000000000023,1.1977487073230861,1.1977487073230861,1.4796236536290621,1.1977487073230861,same_day
837621,2025-01-03,Southwell,7f 14y,1554,all_weather_flat,ALLWEATHER,Standard,86.66,88.35,101,-1.6899999999999977,-0.23925353925353893,0.12844311377245646,8,0.14317919109571564,0.12844311377245646,0.05021913805697589,17,,1.6899999999999977,2.597275449101801,2.597275449101801,2.044729729729724,2.597275449101801,same_day
837181,2025-01-03,Southwell,6f 16y,1336,all_weather_flat,ALLWEATHER,Standard,75.4,74.66,99,0.7400000000000091,0.12185628742515121,0.07806206537854989,8,0.14317919109571564,0.07806206537854989,0.04810956902848834,18,,0.7400000000000091,0.2659503666102694,0.2659503666102694,0.4478437080815496,0.2659503666102694,same_day
837182,2025-01-03,Southwell,7f 14y,1554,all_weather_flat,ALLWEATHER,Standard,89.81,88.3,101,1.5100000000000051,0.2137709137709145,0.07147523903124464,8,0.14317919109571564,0.07147523903124464,0.05021913805697589,19,,1.5100000000000051,1.0051249024793094,1.0051249024793094,1.1552702702702788,1.0051249024793094,same_day
837183,2025-01-03,Southwell,7f 14y,1554,all_weather_flat,ALLWEATHER,Standard,88.21000000000001,88.35,101,-0.13999999999998636,-0.01981981981981789,0.12844311377245646,8,0.14317919109571564,0.12844311377245646,0.05822732103562499,20,,0.13999999999998636,1.0472754491017895,1.0472754491017895,0.5512966222243563,1.0472754491017895,same_day
837184,2025-01-03,Southwell,6f 16y,1336,all_weather_flat,ALLWEATHER,Standard,75.48,74.66,99,0.8200000000000074,0.13502994011976172,0.07147523903124464,8,0.14317919109571564,0.07147523903124464,0.05021913805697589,21,,0.8200000000000074,0.38595036661027393,0.38595036661027393,0.5150328707085521,0.38595036661027393,same_day
837185,2025-01-03,Southwell,6f 16y,1336,all_weather_flat,ALLWEATHER,Standard,75.51,74.66,99,0.8500000000000085,0.13997005988024094,0.07147523903124464,8,0.14317919109571564,0.07147523903124464,0.05822732103562499,22,,0.8500000000000085,0.41595036661027507,0.41595036661027507,0.49640135952911635,0.41595036661027507,same_day
837186,2025-01-03,Southwell,1m 13y,1773,all_weather_flat,ALLWEATHER,Standard,101.7,101.53,111,0.1700000000000017,0.02109419063733806,0.12844311377245646,8,0.14317919109571564,0.12844311377245646,0.06623550401427408,23,,0.1700000000000017,0.8651347305389265,0.8651347305389265,0.3637979482604834,0.8651347305389265,same_day
837187,2025-01-03,Southwell,1m 13y,1773,all_weather_flat,ALLWEATHER,Standard,101.05,101.56,111,-0.5100000000000051,-0.06328257191201417,0.12844311377245646,8,0.14317919109571564,0.12844311377245646,0.05822732103562499,24,,0.5100000000000051,1.5451347305389334,1.5451347305389334,0.9792592736189221,1.5451347305389334,same_day
837691,2025-01-04,Southwell,1m 3f 23y,2443,all_weather_flat,ALLWEATHER,Standard,151.27,145.05,39,6.219999999999999,0.5601309864920179,0.03185328185328205,8,0.19609323523086758,0.03185328185328205,0.05021913805697589,25,,6.219999999999999,5.866283783783786,5.866283783783786,5.662339298758212,5.866283783783786,same_day
